County,DEM,REP,Votes,Voters,Year,Prez_Election,State,Voter_ID,Senate_2018,Dem_Percent,Rep_Percent,Rep_Lean,Turnout,FIPS
COLORADO,1192,3881,5157,13414,2014,0,TX,1,0,0.2311421369012992,0.7525693232499515,0.5214271863486524,0.38444908304756226,48089
COMAL,7428,26642,34720,82137,2014,0,TX,1,0,0.21394009216589863,0.7673387096774194,0.5533986175115208,0.42270840181647734,48091
COMANCHE,544,2447,3069,8593,2014,0,TX,1,0,0.17725643532095145,0.7973281199087651,0.6200716845878136,0.35715116955661586,48093
CONCHO,77,511,598,1645,2014,0,TX,1,0,0.12876254180602006,0.8545150501672241,0.725752508361204,0.3635258358662614,48095
COOKE,1273,7402,8819,23970,2014,0,TX,1,0,0.14434743168159656,0.8393241864156934,0.6949767547340968,0.36791823112223615,48097
CORYELL,2017,6465,8685,35232,2014,0,TX,1,0,0.23223949337938976,0.7443868739205527,0.5121473805411629,0.24650885558583105,48099
COTTLE,48,310,362,1091,2014,0,TX,1,0,0.13259668508287292,0.856353591160221,0.7237569060773481,0.3318056828597617,48101
CRANE,127,713,851,2519,2014,0,TX,1,0,0.1492361927144536,0.8378378378378378,0.6886016451233843,0.33783247320365223,48103
CROCKETT,203,624,835,2543,2014,0,TX,1,0,0.24311377245508983,0.7473053892215569,0.5041916167664671,0.3283523397561935,48105
CROSBY,239,813,1072,3600,2014,0,TX,1,0,0.22294776119402984,0.7583955223880597,0.5354477611940299,0.29777777777777775,48107
CULBERSON,146,172,328,1759,2014,0,TX,1,0,0.4451219512195122,0.524390243902439,0.07926829268292684,0.18646958499147243,48109
DALLAM,100,727,844,3088,2014,0,TX,1,0,0.11848341232227488,0.8613744075829384,0.7428909952606635,0.27331606217616583,48111
DALLAS,223136,178273,407260,1203513,2014,0,TX,1,0,0.547895693168983,0.4377375632274223,-0.11015812994156071,0.3383926887370556,48113
DAWSON,335,1687,2044,7406,2014,0,TX,1,0,0.16389432485322897,0.8253424657534246,0.6614481409001957,0.27599243856332706,48115
DEAF SMITH,503,2182,2728,8439,2014,0,TX,1,0,0.1843841642228739,0.7998533724340176,0.6154692082111437,0.32326104988742743,48117
DELTA,351,984,1378,3575,2014,0,TX,1,0,0.25471698113207547,0.714078374455733,0.4593613933236575,0.38545454545454544,48119
DENTON,47238,93683,144010,407040,2014,0,TX,1,0,0.32801888757725156,0.6505312131102007,0.3225123255329491,0.3537981525157233,48121
DEWITT,695,3269,4018,11932,2014,0,TX,1,0,0.17297162767546043,0.813588850174216,0.6406172224987556,0.3367415353670801,48123
DICKENS,60,452,517,1314,2014,0,TX,1,0,0.11605415860735009,0.874274661508704,0.7582205029013539,0.393455098934551,48125
DIMMIT,1245,599,1877,7301,2014,0,TX,1,0,0.6632924880127864,0.31912626531699523,-0.34416622269579117,0.25708807012737983,48127
DONLEY,120,803,943,2410,2014,0,TX,1,0,0.12725344644750794,0.8515376458112407,0.7242841993637328,0.3912863070539419,48129
DUVAL,2251,750,3084,8381,2014,0,TX,1,0,0.7298962386511024,0.24319066147859922,-0.4867055771725032,0.36797518195919343,48131
EASTLAND,372,3503,3931,10858,2014,0,TX,1,0,0.0946324090562198,0.8911218519460697,0.7964894428898499,0.3620372075888746,48133
ECTOR,2478,12139,14827,68480,2014,0,TX,1,0,0.16712753760032373,0.818709111755581,0.6515815741552573,0.21651577102803737,48135
EDWARDS,222,540,786,1504,2014,0,TX,1,0,0.2824427480916031,0.6870229007633588,0.40458015267175573,0.5226063829787234,48137
ELLIS,7963,23604,32175,93126,2014,0,TX,1,0,0.24749028749028748,0.7336130536130536,0.48612276612276617,0.3454996456413891,48139
EL PASO,48506,29953,80408,403979,2014,0,TX,1,0,0.6032484329917421,0.3725126853049448,-0.23073574768679733,0.19904004911146372,48141
ERATH,1301,5953,7393,20456,2014,0,TX,1,0,0.1759772758014338,0.8052211551467604,0.6292438793453266,0.36140985529917874,48143
FALLS,877,2147,3064,9854,2014,0,TX,1,0,0.2862271540469974,0.7007180156657964,0.414490861618799,0.3109397199106962,48145
FANNIN,1449,4897,6490,19872,2014,0,TX,1,0,0.22326656394453004,0.7545454545454545,0.5312788906009245,0.3265901771336554,48147
FAYETTE,1547,5885,7540,15850,2014,0,TX,1,0,0.20517241379310344,0.7805039787798409,0.5753315649867374,0.4757097791798107,48149
FISHER,334,891,1245,2764,2014,0,TX,1,0,0.26827309236947794,0.7156626506024096,0.4473895582329317,0.4504341534008683,48151
FLOYD,133,955,1095,4079,2014,0,TX,1,0,0.12146118721461187,0.8721461187214612,0.7506849315068493,0.2684481490561412,48153
FOARD,102,205,310,1069,2014,0,TX,1,0,0.32903225806451614,0.6612903225806451,0.332258064516129,0.2899906454630496,48155
FORT BEND,56825,73749,132468,363147,2014,0,TX,1,0,0.42897152519853854,0.5567306821270043,0.12775915692846573,0.3647778998587349,48157
FRANKLIN,353,2197,2594,6657,2014,0,TX,1,0,0.13608326908249807,0.8469545104086353,0.7108712413261373,0.3896650142706925,48159
FREESTONE,902,3473,4450,11419,2014,0,TX,1,0,0.20269662921348314,0.7804494382022472,0.577752808988764,0.38970137490148,48161
FRIO,953,863,1843,9966,2014,0,TX,1,0,0.5170916983179599,0.4682582745523603,-0.04883342376559957,0.18492875777643988,48163
GAINES,235,2235,2512,8078,2014,0,TX,1,0,0.09355095541401273,0.8897292993630573,0.7961783439490446,0.310968061401337,48165
GALVESTON,23201,40422,64854,191961,2014,0,TX,1,0,0.3577420051191908,0.6232768988805625,0.2655348937613717,0.33784987575601294,48167
GARZA,80,752,840,2727,2014,0,TX,1,0,0.09523809523809523,0.8952380952380953,0.8,0.30803080308030806,48169
GILLESPIE,1502,7168,8848,18149,2014,0,TX,1,0,0.16975587703435804,0.810126582278481,0.640370705244123,0.48751997355226184,48171
GLASSCOCK,15,377,400,756,2014,0,TX,1,0,0.0375,0.9425,0.905,0.5291005291005291,48173
GOLIAD,873,1873,2788,5522,2014,0,TX,1,0,0.3131276901004304,0.6718077474892395,0.35868005738880915,0.504889532777979,48175
GONZALES,840,2789,3712,12104,2014,0,TX,1,0,0.22629310344827586,0.7513469827586207,0.5250538793103448,0.3066754791804362,48177
GRAY,302,3358,3725,12997,2014,0,TX,1,0,0.0810738255033557,0.901476510067114,0.8204026845637583,0.2866046010617835,48179
GRAYSON,5067,18103,23509,74580,2014,0,TX,1,0,0.21553447615806712,0.7700455144838148,0.5545110383257477,0.3152185572539555,48181
GREGG,5808,17210,23240,67904,2014,0,TX,1,0,0.24991394148020654,0.7405335628227194,0.4906196213425129,0.3422478793590952,48183
GRIMES,1125,3716,4955,15275,2014,0,TX,1,0,0.22704339051463168,0.7499495459132189,0.5229061553985872,0.3243862520458265,48185
GUADALUPE,8788,21235,30579,84076,2014,0,TX,1,0,0.2873867686974721,0.6944308185355963,0.4070440498381242,0.3637066463675722,48187
HALE,567,3703,4320,19341,2014,0,TX,1,0,0.13125,0.857175925925926,0.725925925925926,0.22335970218706375,48189
HALL,74,485,570,2034,2014,0,TX,1,0,0.12982456140350876,0.8508771929824561,0.7210526315789474,0.28023598820059,48191
HAMILTON,491,1891,2430,5378,2014,0,TX,1,0,0.20205761316872428,0.7781893004115227,0.5761316872427984,0.45184083302342876,48193
HANSFORD,55,1105,1176,3072,2014,0,TX,1,0,0.0467687074829932,0.939625850340136,0.8928571428571428,0.3828125,48195
HARDEMAN,130,523,666,2565,2014,0,TX,1,0,0.19519519519519518,0.7852852852852853,0.5900900900900901,0.2596491228070175,48197
HARDIN,1494,9923,11576,35997,2014,0,TX,1,0,0.12906012439530062,0.8572045611610228,0.7281444367657222,0.32158235408506264,48199
HARRIS,320160,349639,680076,2062792,2014,0,TX,1,0,0.4707709138390415,0.5141175398043748,0.043346625965333285,0.3296871424748593,48201
HARRISON,4086,10384,14660,42742,2014,0,TX,1,0,0.2787175989085948,0.7083219645293315,0.4296043656207367,0.3429881615273034,48203
HARTLEY,87,1006,1108,2855,2014,0,TX,1,0,0.07851985559566788,0.907942238267148,0.8294223826714802,0.3880910683012259,48205
HASKELL,230,821,1065,3502,2014,0,TX,1,0,0.215962441314554,0.7708920187793428,0.5549295774647888,0.30411193603655057,48207
HAYS,17300,21002,39331,106581,2014,0,TX,1,0,0.4398566016628105,0.5339808293712339,0.09412422770842344,0.36902449779979546,48209
HEMPHILL,100,715,830,2281,2014,0,TX,1,0,0.12048192771084337,0.8614457831325302,0.7409638554216869,0.3638754932047348,48211
HENDERSON,3689,13118,17125,49175,2014,0,TX,1,0,0.2154160583941606,0.766014598540146,0.5505985401459854,0.3482460599898322,48213
HIDALGO,50303,27909,80219,318772,2014,0,TX,1,0,0.6270708934292375,0.3479100961118937,-0.2791607973173438,0.2516500821904057,48215
HILL,1887,6855,8919,22021,2014,0,TX,1,0,0.2115708039017827,0.7685839219643458,0.557013118062563,0.4050224785432088,48217
HOCKLEY,425,3222,3697,13517,2014,0,TX,1,0,0.1149580741141466,0.8715174465783068,0.7565593724641602,0.2735074350817489,48219
HOOD,2577,10784,13639,35899,2014,0,TX,1,0,0.18894347092895372,0.7906738030647408,0.6017303321357871,0.3799270174656676,48221
HOPKINS,1759,5745,7637,21475,2014,0,TX,1,0,0.23032604425821657,0.7522587403430666,0.52193269608485,0.3556228172293364,48223
HOUSTON,901,3696,4650,12915,2014,0,TX,1,0,0.19376344086021505,0.7948387096774193,0.6010752688172043,0.3600464576074332,48225
HOWARD,664,3492,4279,16785,2014,0,TX,1,0,0.15517644309418088,0.8160785230193971,0.6609020799252162,0.2549299970211498,48227
HUDSPETH,151,267,437,1739,2014,0,TX,1,0,0.34553775743707094,0.6109839816933639,0.26544622425629294,0.25129384703852786,48229
HUNT,3688,12294,16324,49123,2014,0,TX,1,0,0.22592501837784856,0.7531242342563097,0.5271992158784611,0.3323086945015573,48231
HUTCHINSON,462,3956,4494,13432,2014,0,TX,1,0,0.102803738317757,0.8802848242100578,0.7774810858923008,0.33457415128052415,48233
IRION,43,383,435,1313,2014,0,TX,1,0,0.09885057471264368,0.8804597701149425,0.7816091954022988,0.3313023610053313,48235
JACK,225,1473,1727,4783,2014,0,TX,1,0,0.13028372900984367,0.8529241459177765,0.7226404169079329,0.36107045787162867,48237
JACKSON,488,2420,2945,8796,2014,0,TX,1,0,0.16570458404074703,0.8217317487266553,0.6560271646859083,0.3348112778535698,48239
JASPER,1415,5644,7135,22331,2014,0,TX,1,0,0.19831814996496147,0.7910301331464611,0.5927119831814996,0.31951099368590746,48241
JEFF DAVIS,366,623,1029,1684,2014,0,TX,1,0,0.3556851311953353,0.6054421768707483,0.24975704567541301,0.6110451306413301,48243
JEFFERSON,25799,26876,53215,146020,2014,0,TX,1,0,0.4848069153434182,0.5050455698581227,0.02023865451470447,0.36443637857827693,48245
JIM HOGG,521,190,720,3853,2014,0,TX,1,0,0.7236111111111111,0.2638888888888889,-0.4597222222222222,0.18686737607059434,48247
JIM WELLS,3016,2589,5711,25634,2014,0,TX,1,0,0.5281036596042724,0.45333566800910524,-0.07476799159516717,0.22279004447218537,48249
JOHNSON,5978,22715,29272,84067,2014,0,TX,1,0,0.20422246515441378,0.7759975403115605,0.5717750751571468,0.3481984607515434,48251
JONES,534,2745,3341,9887,2014,0,TX,1,0,0.15983238551331935,0.8216102963184675,0.6617779108051481,0.3379184788105593,48253
KARNES,715,1770,2521,7802,2014,0,TX,1,0,0.28361761205870684,0.7021023403411345,0.41848472828242766,0.32312227633940016,48255
KAUFMAN,5449,14590,20353,61580,2014,0,TX,1,0,0.2677246597553186,0.7168476391686729,0.4491229794133543,0.3305131536213056,48257
KENDALL,1989,9713,11875,26699,2014,0,TX,1,0,0.16749473684210525,0.8179368421052632,0.6504421052631579,0.4447732124798682,48259
KENEDY,59,64,125,346,2014,0,TX,1,0,0.472,0.512,0.040000000000000036,0.36127167630057805,48261
KENT,49,251,310,610,2014,0,TX,1,0,0.15806451612903225,0.8096774193548387,0.6516129032258065,0.5081967213114754,48263
KERR,2901,11740,14933,32627,2014,0,TX,1,0,0.1942677291903837,0.7861782629076541,0.5919105337172704,0.45768841756827167,48265
KIMBLE,113,1096,1224,2877,2014,0,TX,1,0,0.0923202614379085,0.8954248366013072,0.8031045751633987,0.4254431699687174,48267
KING,1,90,93,186,2014,0,TX,1,0,0.010752688172043012,0.967741935483871,0.956989247311828,0.5,48269
KINNEY,375,747,1148,2290,2014,0,TX,1,0,0.32665505226480834,0.6506968641114983,0.32404181184668995,0.5013100436681223,48271
KLEBERG,2804,2836,5759,17357,2014,0,TX,1,0,0.486890085084216,0.4924466053134225,0.005556520229206496,0.3317969695223829,48273
KNOX,159,726,899,2372,2014,0,TX,1,0,0.17686318131256953,0.8075639599555061,0.6307007786429366,0.37900505902192244,48275
LAMAR,2869,7785,10899,29729,2014,0,TX,1,0,0.26323515918891643,0.7142857142857143,0.45105055509679787,0.3666117259241818,48277
LAMB,251,1841,2112,8317,2014,0,TX,1,0,0.11884469696969698,0.8716856060606061,0.7528409090909091,0.2539377179271372,48279
LAMPASAS,787,3745,4628,13067,2014,0,TX,1,0,0.17005185825410543,0.8092048401037165,0.6391529818496111,0.3541746384020816,48281
LASALLE,422,434,865,4094,2014,0,TX,1,0,0.48786127167630056,0.5017341040462427,0.01387283236994219,0.2112848070346849,48283
LAVACA,784,4180,5026,13114,2014,0,TX,1,0,0.15598885793871867,0.831675288499801,0.6756864305610824,0.3832545371358853,48285
LEE,963,3199,4284,9859,2014,0,TX,1,0,0.22478991596638656,0.7467320261437909,0.5219421101774043,0.43452682827873007,48287
LEON,511,3694,4251,10887,2014,0,TX,1,0,0.120207010115267,0.8689720065866855,0.7487649964714185,0.39046569302838247,48289
LIBERTY,2681,9576,12502,42265,2014,0,TX,1,0,0.21444568868980962,0.7659574468085106,0.551511758118701,0.2958003075831066,48291
LIMESTONE,979,3278,4306,13405,2014,0,TX,1,0,0.22735717603344172,0.761263353460288,0.5339061774268462,0.32122342409548676,48293
LIPSCOMB,93,740,853,1980,2014,0,TX,1,0,0.10902696365767878,0.8675263774912075,0.7584994138335288,0.4308080808080808,48295
LIVE OAK,400,2007,2455,7083,2014,0,TX,1,0,0.1629327902240326,0.8175152749490835,0.6545824847250509,0.3466045460962869,48297
LLANO,1363,5552,7053,14426,2014,0,TX,1,0,0.1932510988231958,0.7871827591095988,0.593931660286403,0.4889089144600028,48299
LOVING,4,35,41,122,2014,0,TX,1,0,0.0975609756097561,0.8536585365853658,0.7560975609756098,0.3360655737704918,48301
LUBBOCK,10438,36038,47193,157054,2014,0,TX,1,0,0.2211768694509779,0.7636301993939779,0.542453329943,0.3004890037821386,48303
LYNN,180,1013,1209,3861,2014,0,TX,1,0,0.1488833746898263,0.8378825475599669,0.6889991728701407,0.31313131313131315,48305
MADISON,462,1941,2429,6943,2014,0,TX,1,0,0.19020172910662825,0.7990942774804446,0.6088925483738163,0.3498487685438571,48313
MARION,705,1480,2213,7019,2014,0,TX,1,0,0.31857207410754634,0.6687754179846362,0.3502033438770899,0.31528707793132926,48315
MARTIN,116,1016,1155,3084,2014,0,TX,1,0,0.10043290043290043,0.8796536796536797,0.7792207792207793,0.3745136186770428,48317
MASON,243,1104,1371,2866,2014,0,TX,1,0,0.1772428884026258,0.8052516411378556,0.6280087527352298,0.4783670621074669,48319
MATAGORDA,2115,4691,6952,20945,2014,0,TX,1,0,0.30422899884925203,0.6747698504027618,0.3705408515535098,0.33191692528049654,48321
MAVERICK,3723,1392,5298,28852,2014,0,TX,1,0,0.702718006795017,0.2627406568516421,-0.43997734994337484,0.18362678497157908,48323
MCCULLOCH,258,1456,1748,5222,2014,0,TX,1,0,0.14759725400457666,0.8329519450800915,0.6853546910755148,0.3347376484105707,48307
MCLENNAN,13092,30507,44298,128501,2014,0,TX,1,0,0.2955438168766084,0.6886766896925369,0.3931328728159285,0.34472883479505995,48309
MCMULLEN,34,222,263,695,2014,0,TX,1,0,0.12927756653992395,0.844106463878327,0.714828897338403,0.37841726618705035,48311
MEDINA,2506,7194,9853,28406,2014,0,TX,1,0,0.2543387800669847,0.7301329544301228,0.47579417436313814,0.34686333873125397,48325
MENARD,65,411,482,1530,2014,0,TX,1,0,0.13485477178423236,0.8526970954356846,0.7178423236514523,0.3150326797385621,48327
MIDLAND,3012,20204,23577,75348,2014,0,TX,1,0,0.12775162234380966,0.8569368452305213,0.7291852228867116,0.31290810638636724,48329
MILAM,1293,3576,4964,14411,2014,0,TX,1,0,0.2604754230459307,0.7203867848509267,0.459911361804996,0.3444590937478315,48331
MILLS,134,1194,1353,3368,2014,0,TX,1,0,0.09903917220990392,0.8824833702882483,0.7834441980783444,0.40172209026128264,48333
MITCHELL,176,1020,1211,4564,2014,0,TX,1,0,0.1453344343517754,0.8422791081750619,0.6969446738232865,0.26533742331288346,48335
MONTAGUE,916,5691,6743,12930,2014,0,TX,1,0,0.1358445795639923,0.8439863562212665,0.7081417766572742,0.5215003866976025,48337
MONTGOMERY,19179,83938,104895,281496,2014,0,TX,1,0,0.18283998283998285,0.8002097335430669,0.6173697507030841,0.37263406940063093,48339
MOORE,301,2421,2766,9336,2014,0,TX,1,0,0.10882140274765004,0.8752711496746204,0.7664497469269703,0.2962724935732648,48341
MORRIS,1031,2033,3108,8525,2014,0,TX,1,0,0.33172458172458175,0.6541184041184042,0.3223938223938224,0.364574780058651,48343
MOTLEY,20,344,372,791,2014,0,TX,1,0,0.053763440860215055,0.9247311827956989,0.8709677419354839,0.47029077117572693,48345
NACOGDOCHES,2845,9021,12042,30741,2014,0,TX,1,0,0.23625643580800532,0.7491280518186347,0.5128716160106295,0.3917244071435542,48347
NAVARRO,2376,6983,9532,27357,2014,0,TX,1,0,0.2492656315568611,0.7325849769198489,0.4833193453629878,0.34843001791132067,48349
NEWTON,703,2161,2905,8955,2014,0,TX,1,0,0.24199655765920827,0.7438898450946644,0.5018932874354561,0.3243997766610832,48351
NOLAN,474,2117,2645,8554,2014,0,TX,1,0,0.17920604914933838,0.8003780718336484,0.62117202268431,0.30921206453121347,48353
NUECES,24746,30854,57005,190179,2014,0,TX,1,0,0.43410227173054994,0.5412507674765371,0.10714849574598717,0.29974392545969847,48355
OCHILTREE,70,1500,1590,5223,2014,0,TX,1,0,0.0440251572327044,0.9433962264150944,0.89937106918239,0.3044227455485353,48357
OLDHAM,33,519,559,1350,2014,0,TX,1,0,0.059033989266547404,0.9284436493738819,0.8694096601073344,0.4140740740740741,48359
ORANGE,3600,13400,17266,50528,2014,0,TX,1,0,0.20850225877447007,0.7760917409938608,0.5675894822193908,0.34171152628245727,48361
PALO PINTO,1141,4410,5671,17022,2014,0,TX,1,0,0.20119908305413509,0.777640627755246,0.5764415447011109,0.33315709082364,48363
PANOLA,1069,4614,5752,15763,2014,0,TX,1,0,0.18584840055632823,0.8021557719054242,0.616307371349096,0.3649051576476559,48365
PARKER,5540,25683,31859,78345,2014,0,TX,1,0,0.17389120813584857,0.8061458300637182,0.6322546219278696,0.4066500733933244,48367
PARMER,153,1234,1400,4387,2014,0,TX,1,0,0.10928571428571429,0.8814285714285715,0.7721428571428571,0.31912468657396853,48369
PECOS,817,2146,3031,8146,2014,0,TX,1,0,0.2695480039590894,0.7080171560541075,0.43846915209501813,0.37208445863000245,48371
POLK,2410,7858,10496,37149,2014,0,TX,1,0,0.22961128048780488,0.7486661585365854,0.5190548780487805,0.28253788796468277,48373
POTTER,2925,10584,13755,52747,2014,0,TX,1,0,0.21264994547437296,0.7694656488549618,0.5568157033805888,0.2607731245378884,48375
PRESIDIO,613,364,1004,5288,2014,0,TX,1,0,0.6105577689243028,0.36254980079681276,-0.24800796812749004,0.18986384266263237,48377
RAINS,440,1976,2451,6819,2014,0,TX,1,0,0.17951856385148918,0.8062015503875969,0.6266829865361077,0.3594368675758909,48379
RANDALL,3650,24134,28217,80151,2014,0,TX,1,0,0.12935464436332708,0.8552999964560372,0.72594535209271,0.3520480093822909,48381
REAGAN,68,425,506,1774,2014,0,TX,1,0,0.13438735177865613,0.8399209486166008,0.7055335968379447,0.2852311161217587,48383
REAL,175,862,1055,2437,2014,0,TX,1,0,0.16587677725118483,0.8170616113744076,0.6511848341232227,0.4329093147312269,48385
RED RIVER,730,1993,2768,7927,2014,0,TX,1,0,0.26372832369942195,0.7200144508670521,0.4562861271676301,0.34918632521761067,48387
REEVES,510,695,1222,6549,2014,0,TX,1,0,0.41734860883797054,0.5687397708674304,0.1513911620294599,0.186593373034051,48389
REFUGIO,750,1238,2040,5033,2014,0,TX,1,0,0.36764705882352944,0.6068627450980392,0.23921568627450973,0.4053248559507252,48391
ROBERTS,15,324,345,678,2014,0,TX,1,0,0.043478260869565216,0.9391304347826087,0.8956521739130435,0.5088495575221239,48393
ROBERTSON,1768,3270,5105,11362,2014,0,TX,1,0,0.3463271302644466,0.6405484818805093,0.29422135161606267,0.44930469987678223,48395
ROCKWALL,4670,16100,21086,51787,2014,0,TX,1,0,0.22147396376742862,0.7635397894337476,0.5420658256663189,0.4071678220402804,48397
RUNNELS,230,2057,2312,6595,2014,0,TX,1,0,0.09948096885813149,0.8897058823529411,0.7902249134948096,0.35056861258529187,48399
RUSK,1906,8517,10528,30326,2014,0,TX,1,0,0.18104103343465044,0.8089855623100304,0.62794452887538,0.34716085207412783,48401
